founding_date,symbol,Open
2021-06-26,EUR,1.0951800346374512
2021-06-27,EUR,1.0951800346374512
2021-06-28,EUR,1.0946999788284302
2021-06-29,EUR,1.0969599485397339
2021-06-30,EUR,1.095870018005371
2021-07-01,EUR,1.0967899560928345
2021-07-02,EUR,1.0968400239944458
2021-07-03,EUR,1.0968400239944458
2021-07-04,EUR,1.0968400239944458
2021-07-05,EUR,1.0928800106048584
2021-07-06,EUR,1.093500018119812
2021-07-07,EUR,1.0930999517440796
2021-07-08,EUR,1.0914499759674072
2021-07-09,EUR,1.0836600065231323
2021-07-10,EUR,1.0836600065231323
2021-07-11,EUR,1.0836600065231323
2021-07-12,EUR,1.0851000547409058
2021-07-13,EUR,1.0855000019073486
2021-07-14,EUR,1.0819300413131714
2021-07-15,EUR,1.0823099613189697
2021-07-16,EUR,1.0840500593185425
2021-07-17,EUR,1.0840500593185425
2021-07-18,EUR,1.0840500593185425
2021-07-19,EUR,1.0849000215530396
2021-07-20,EUR,1.083340048789978
2021-07-21,EUR,1.0852899551391602
2021-07-22,EUR,1.0820900201797485
2021-07-23,EUR,1.0819900035858154
2021-07-24,EUR,1.0819900035858154
2021-07-25,EUR,1.0819900035858154
2021-07-26,EUR,1.0827000141143799
2021-07-27,EUR,1.0807499885559082
2021-07-28,EUR,1.0807100534439087
2021-07-29,EUR,1.0775799751281738
2021-07-30,EUR,1.0769699811935425
2021-07-31,EUR,1.0769699811935425
2021-08-01,EUR,1.0769699811935425
2021-08-02,EUR,1.0749000310897827
2021-08-03,EUR,1.0748900175094604
2021-08-04,EUR,1.0726300477981567
2021-08-05,EUR,1.0731699466705322
2021-08-06,EUR,1.072849988937378
2021-08-07,EUR,1.072849988937378
2021-08-08,EUR,1.072849988937378
2021-08-09,EUR,1.075600028038025
2021-08-10,EUR,1.0806699991226196
2021-08-11,EUR,1.0815800428390503
2021-08-12,EUR,1.08201003074646
2021-08-13,EUR,1.083299994468689
2021-08-14,EUR,1.083299994468689
2021-08-15,EUR,1.083299994468689
2021-08-16,EUR,1.079699993133545
2021-08-17,EUR,1.074720025062561
2021-08-18,EUR,1.0711899995803833
2021-08-19,EUR,1.0738600492477417
2021-08-20,EUR,1.0729700326919556
2021-08-21,EUR,1.0729700326919556
2021-08-22,EUR,1.0729700326919556
2021-08-23,EUR,1.0728299617767334
2021-08-24,EUR,1.0713499784469604
2021-08-25,EUR,1.0733000040054321
2021-08-26,EUR,1.0755800008773804
2021-08-27,EUR,1.0787500143051147
2021-08-28,EUR,1.0787500143051147
2021-08-29,EUR,1.0787500143051147
2021-08-30,EUR,1.0751999616622925
2021-08-31,EUR,1.0819100141525269
2021-09-01,EUR,1.0807000398635864
2021-09-02,EUR,1.0839799642562866
2021-09-03,EUR,1.0857599973678589
2021-09-04,EUR,1.0857599973678589
2021-09-05,EUR,1.0857599973678589
2021-09-06,EUR,1.0860799551010132
2021-09-07,EUR,1.086300015449524
2021-09-08,EUR,1.088979959487915
2021-09-09,EUR,1.0895999670028687
2021-09-10,EUR,1.0836999416351318
2021-09-11,EUR,1.0836999416351318
2021-09-12,EUR,1.0836999416351318
2021-09-13,EUR,1.0844999551773071
2021-09-14,EUR,1.0893000364303589
2021-09-15,EUR,1.0858999490737915
2021-09-16,EUR,1.0869799852371216
2021-09-17,EUR,1.0913000106811523
2021-09-18,EUR,1.0913000106811523
2021-09-19,EUR,1.0913000106811523
2021-09-20,EUR,1.0931199789047241
2021-09-21,EUR,1.0878299474716187
2021-09-22,EUR,1.0825400352478027
2021-09-23,EUR,1.0827100276947021
2021-09-24,EUR,1.0853999853134155
2021-09-25,EUR,1.0853999853134155
2021-09-26,EUR,1.0853999853134155
2021-09-27,EUR,1.0836600065231323
2021-09-28,EUR,1.0827200412750244
2021-09-29,EUR,1.0857000350952148
2021-09-30,EUR,1.083799958229065
2021-10-01,EUR,1.0793399810791016
2021-10-02,EUR,1.0793399810791016
2021-10-03,EUR,1.0793399810791016
2021-10-04,EUR,1.0789200067520142
2021-10-05,EUR,1.0742700099945068
2021-10-06,EUR,1.07669997215271
2021-10-07,EUR,1.0720399618148804
2021-10-08,EUR,1.073199987411499
2021-10-09,EUR,1.073199987411499
2021-10-10,EUR,1.073199987411499
2021-10-11,EUR,1.0729999542236328
2021-10-12,EUR,1.0717300176620483
2021-10-13,EUR,1.0730199813842773
2021-10-14,EUR,1.0714999437332153
2021-10-15,EUR,1.071370005607605
2021-10-16,EUR,1.071370005607605
2021-10-17,EUR,1.071370005607605
2021-10-18,EUR,1.0709400177001953
2021-10-19,EUR,1.0724999904632568
2021-10-20,EUR,1.0736099481582642
2021-10-21,EUR,1.0707000494003296
2021-10-22,EUR,1.0673999786376953
2021-10-23,EUR,1.0673999786376953
2021-10-24,EUR,1.0673999786376953
2021-10-25,EUR,1.0667999982833862
2021-10-26,EUR,1.067770004272461
2021-10-27,EUR,1.066540002822876
2021-10-28,EUR,1.0648800134658813
2021-10-29,EUR,1.0650999546051025
2021-10-30,EUR,1.0650999546051025
2021-10-31,EUR,1.0650999546051025
2021-11-01,EUR,1.058500051498413
2021-11-02,EUR,1.0544999837875366
2021-11-03,EUR,1.0592999458312988
2021-11-04,EUR,1.058359980583191
2021-11-05,EUR,1.054479956626892
2021-11-06,EUR,1.054479956626892
2021-11-07,EUR,1.054479956626892
2021-11-08,EUR,1.054900050163269
2021-11-09,EUR,1.0583300590515137
2021-11-10,EUR,1.0561100244522095
2021-11-11,EUR,1.0542000532150269
2021-11-12,EUR,1.054669976234436
2021-11-13,EUR,1.054669976234436
2021-11-14,EUR,1.054669976234436
2021-11-15,EUR,1.0536999702453613
2021-11-16,EUR,1.0517699718475342
2021-11-17,EUR,1.0528700351715088
2021-11-18,EUR,1.0509899854660034
2021-11-19,EUR,1.0523799657821655
2021-11-20,EUR,1.0523799657821655
2021-11-21,EUR,1.0523799657821655
2021-11-22,EUR,1.0477800369262695
2021-11-23,EUR,1.0484100580215454
2021-11-24,EUR,1.0494600534439087
2021-11-25,EUR,1.0463000535964966
2021-11-26,EUR,1.0484000444412231
2021-11-27,EUR,1.0484000444412231
2021-11-28,EUR,1.0484000444412231
2021-11-29,EUR,1.0437400341033936
2021-11-30,EUR,1.0421299934387207
2021-12-01,EUR,1.041759967803955
2021-12-02,EUR,1.0420000553131104
2021-12-03,EUR,1.039989948272705
2021-12-04,EUR,1.039989948272705
2021-12-05,EUR,1.039989948272705
2021-12-06,EUR,1.0381499528884888
2021-12-07,EUR,1.0443999767303467
2021-12-08,EUR,1.0420700311660767
2021-12-09,EUR,1.0438300371170044
2021-12-10,EUR,1.043280005455017
2021-12-11,EUR,1.043280005455017
2021-12-12,EUR,1.043280005455017
2021-12-13,EUR,1.0419600009918213
2021-12-14,EUR,1.0407999753952026
2021-12-15,EUR,1.0403000116348267
2021-12-16,EUR,1.0439300537109375
2021-12-17,EUR,1.0416100025177002
2021-12-18,EUR,1.0416100025177002
2021-12-19,EUR,1.0416100025177002
2021-12-20,EUR,1.0380500555038452
2021-12-21,EUR,1.0393600463867188
2021-12-22,EUR,1.0419800281524658
2021-12-23,EUR,1.0414199829101562
2021-12-24,EUR,1.0405000448226929
2021-12-25,EUR,1.0405000448226929
2021-12-26,EUR,1.0405000448226929
2021-12-27,EUR,1.0403599739074707
2021-12-28,EUR,1.0390000343322754
2021-12-29,EUR,1.0374699831008911
2021-12-30,EUR,1.038040041923523
2021-12-31,EUR,1.0347900390625
2022-01-01,EUR,1.0347900390625
2022-01-02,EUR,1.0347900390625
2022-01-03,EUR,1.0372099876403809
2022-01-04,EUR,1.0378999710083008
2022-01-05,EUR,1.0337300300598145
2022-01-06,EUR,1.0377000570297241
2022-01-07,EUR,1.0407700538635254
2022-01-08,EUR,1.0407700538635254
2022-01-09,EUR,1.0407700538635254
2022-01-10,EUR,1.0431499481201172
2022-01-11,EUR,1.0504499673843384
2022-01-12,EUR,1.0497499704360962
2022-01-13,EUR,1.0457600355148315
2022-01-14,EUR,1.0437400341033936
2022-01-15,EUR,1.0437400341033936
2022-01-16,EUR,1.0437400341033936
2022-01-17,EUR,1.0434499979019165
2022-01-18,EUR,1.042799949645996
2022-01-19,EUR,1.0389599800109863
2022-01-20,EUR,1.038699984550476
2022-01-21,EUR,1.0371999740600586
2022-01-22,EUR,1.0371999740600586
2022-01-23,EUR,1.0371999740600586
2022-01-24,EUR,1.0347299575805664
2022-01-25,EUR,1.0351099967956543
2022-01-26,EUR,1.037410020828247
2022-01-27,EUR,1.0385500192642212
2022-01-28,EUR,1.0375399589538574
2022-01-29,EUR,1.0375399589538574
2022-01-30,EUR,1.0375399589538574
2022-01-31,EUR,1.0384600162506104
2022-02-01,EUR,1.0410900115966797
2022-02-02,EUR,1.0382100343704224
2022-02-03,EUR,1.0382000207901
2022-02-04,EUR,1.0523899793624878
2022-02-05,EUR,1.0523899793624878
2022-02-06,EUR,1.0523899793624878
2022-02-07,EUR,1.0597599744796753
2022-02-08,EUR,1.0561000108718872
2022-02-09,EUR,1.056399941444397
2022-02-10,EUR,1.0556000471115112
2022-02-11,EUR,1.056439995765686
2022-02-12,EUR,1.056439995765686
2022-02-13,EUR,1.056439995765686
2022-02-14,EUR,1.0509400367736816
2022-02-15,EUR,1.0451600551605225
2022-02-16,EUR,1.0508500337600708
2022-02-17,EUR,1.0484199523925781
2022-02-18,EUR,1.045140027999878
2022-02-19,EUR,1.045140027999878
2022-02-20,EUR,1.045140027999878
2022-02-21,EUR,1.0418000221252441
2022-02-22,EUR,1.0356999635696411
2022-02-23,EUR,1.0440599918365479
2022-02-24,EUR,1.03725004196167
2022-02-25,EUR,1.0359200239181519
2022-02-26,EUR,1.0359200239181519
2022-02-27,EUR,1.0359200239181519
2022-02-28,EUR,1.0361299514770508
2022-03-01,EUR,1.0289000272750854
2022-03-02,EUR,1.0223900079727173
2022-03-03,EUR,1.023110032081604
2022-03-04,EUR,1.0156999826431274
2022-03-05,EUR,1.0156999826431274
2022-03-06,EUR,1.0156999826431274
2022-03-07,EUR,1.000540018081665
2022-03-08,EUR,1.0054899454116821
2022-03-09,EUR,1.0131299495697021
2022-03-10,EUR,1.0258500576019287
2022-03-11,EUR,1.0233999490737915
2022-03-12,EUR,1.0233999490737915
2022-03-13,EUR,1.0233999490737915
2022-03-14,EUR,1.02183997631073
2022-03-15,EUR,1.0269800424575806
2022-03-16,EUR,1.0318299531936646
2022-03-17,EUR,1.0377899408340454
2022-03-18,EUR,1.038830041885376
2022-03-19,EUR,1.038830041885376
2022-03-20,EUR,1.038830041885376
2022-03-21,EUR,1.0300999879837036
2022-03-22,EUR,1.0288599729537964
2022-03-23,EUR,1.0293400287628174
2022-03-24,EUR,1.0243699550628662
2022-03-25,EUR,1.0230000019073486
2022-03-26,EUR,1.0230000019073486
2022-03-27,EUR,1.0230000019073486
2022-03-28,EUR,1.0226500034332275
2022-03-29,EUR,1.026360034942627
2022-03-30,EUR,1.0327399969100952
2022-03-31,EUR,1.0302300453186035
2022-04-01,EUR,1.022089958190918
2022-04-02,EUR,1.022089958190918
2022-04-03,EUR,1.022089958190918
2022-04-04,EUR,1.0224900245666504
2022-04-05,EUR,1.0165200233459473
2022-04-06,EUR,1.0137699842453003
2022-04-07,EUR,1.0167499780654907
2022-04-08,EUR,1.0152499675750732
2022-04-09,EUR,1.0152499675750732
2022-04-10,EUR,1.0152499675750732
2022-04-11,EUR,1.016800045967102
2022-04-12,EUR,1.0131100416183472
2022-04-13,EUR,1.0095800161361694
2022-04-14,EUR,1.0175299644470215
2022-04-15,EUR,1.0203200578689575
2022-04-16,EUR,1.0203200578689575
2022-04-17,EUR,1.0203200578689575
2022-04-18,EUR,1.0190999507904053
2022-04-19,EUR,1.018399953842163
2022-04-20,EUR,1.0276299715042114
2022-04-21,EUR,1.0296499729156494
2022-04-22,EUR,1.0332800149917603
2022-04-23,EUR,1.0332800149917603
2022-04-24,EUR,1.0332800149917603
2022-04-25,EUR,1.032979965209961
2022-04-26,EUR,1.0266599655151367
2022-04-27,EUR,1.0241299867630005
2022-04-28,EUR,1.0224100351333618
2022-04-29,EUR,1.0206999778747559
2022-04-30,EUR,1.0206999778747559
2022-05-01,EUR,1.0206999778747559
2022-05-02,EUR,1.0260000228881836
2022-05-03,EUR,1.027340054512024
2022-05-04,EUR,1.0298999547958374
2022-05-05,EUR,1.03357994556427
2022-05-06,EUR,1.0384999513626099
2022-05-07,EUR,1.0384999513626099
2022-05-08,EUR,1.0384999513626099
2022-05-09,EUR,1.041700005531311
2022-05-10,EUR,1.0491000413894653
2022-05-11,EUR,1.048509955406189
2022-05-12,EUR,1.0453599691390991
2022-05-13,EUR,1.0411100387573242
2022-05-14,EUR,1.0411100387573242
2022-05-15,EUR,1.0411100387573242
2022-05-16,EUR,1.0423200130462646
2022-05-17,EUR,1.0457799434661865
2022-05-18,EUR,1.0482200384140015
2022-05-19,EUR,1.0336899757385254
2022-05-20,EUR,1.0284199714660645
2022-05-21,EUR,1.0284199714660645
2022-05-22,EUR,1.0284199714660645
2022-05-23,EUR,1.0304499864578247
2022-05-24,EUR,1.0318299531936646
2022-05-25,EUR,1.0306700468063354
2022-05-26,EUR,1.0275100469589233
2022-05-27,EUR,1.028730034828186
2022-05-28,EUR,1.028730034828186
2022-05-29,EUR,1.028730034828186
2022-05-30,EUR,1.0276999473571777
2022-05-31,EUR,1.0322200059890747
2022-06-01,EUR,1.0299400091171265
2022-06-02,EUR,1.025689959526062
2022-06-03,EUR,1.0292999744415283
2022-06-04,EUR,1.0292999744415283
2022-06-05,EUR,1.0292999744415283
2022-06-06,EUR,1.0320299863815308
2022-06-07,EUR,1.0384399890899658
2022-06-08,EUR,1.0412800312042236
2022-06-09,EUR,1.04899001121521
2022-06-10,EUR,1.0410699844360352
2022-06-11,EUR,1.0410699844360352
2022-06-12,EUR,1.0410699844360352
2022-06-13,EUR,1.0378299951553345
2022-06-14,EUR,1.0379899740219116
2022-06-15,EUR,1.0432699918746948
2022-06-16,EUR,1.0398900508880615
2022-06-17,EUR,1.0195300579071045
2022-06-18,EUR,1.0195300579071045
2022-06-19,EUR,1.0195300579071045
2022-06-20,EUR,1.017109990119934
2022-06-21,EUR,1.017300009727478
2022-06-22,EUR,1.017359972000122
2022-06-23,EUR,1.0156999826431274
2022-06-24,EUR,1.0112899541854858
2022-06-25,EUR,1.0112899541854858
2022-06-26,EUR,1.0112899541854858
2022-06-27,EUR,1.011389970779419
2022-06-28,EUR,1.0115000009536743
2022-06-29,EUR,1.0066900253295898
2022-06-30,EUR,0.9966899752616882
2022-07-01,EUR,1.0006599426269531
2022-07-02,EUR,1.0006599426269531
2022-07-03,EUR,1.0006599426269531
2022-07-04,EUR,1.0
2022-07-05,EUR,1.0023900270462036
2022-07-06,EUR,0.9934300184249878
2022-07-07,EUR,0.9880599975585938
2022-07-08,EUR,0.9900799989700317
2022-07-09,EUR,0.9900799989700317
2022-07-10,EUR,0.9900799989700317
2022-07-11,EUR,0.9938799738883972
2022-07-12,EUR,0.9872999787330627
2022-07-13,EUR,0.9848799705505371
2022-07-14,EUR,0.984000027179718
2022-07-15,EUR,0.9854599833488464
2022-07-16,EUR,0.9854599833488464
2022-07-17,EUR,0.9854599833488464
2022-07-18,EUR,0.9846000075340271
2022-07-19,EUR,0.9916999936103821
2022-07-20,EUR,0.9911699891090393
2022-07-21,EUR,0.989109992980957
2022-07-22,EUR,0.987500011920929
2022-07-23,EUR,0.987500011920929
2022-07-24,EUR,0.987500011920929
2022-07-25,EUR,0.982200026512146
2022-07-26,EUR,0.9857199788093567
2022-07-27,EUR,0.9746000170707703
2022-07-28,EUR,0.9776999950408936
2022-07-29,EUR,0.9727299809455872
2022-07-30,EUR,0.9727299809455872
2022-07-31,EUR,0.9727299809455872
2022-08-01,EUR,0.9726600050926208
2022-08-02,EUR,0.9749000072479248
2022-08-03,EUR,0.9732999801635742
2022-08-04,EUR,0.9762300252914429
2022-08-05,EUR,0.977649986743927
2022-08-06,EUR,0.977649986743927
2022-08-07,EUR,0.977649986743927
2022-08-08,EUR,0.9785799980163574
2022-08-09,EUR,0.9737799763679504
2022-08-10,EUR,0.9740099906921387
2022-08-11,EUR,0.9706000089645386
2022-08-12,EUR,0.9716299772262573
2022-08-13,EUR,0.9716299772262573
2022-08-14,EUR,0.9716299772262573
2022-08-15,EUR,0.9657099843025208
2022-08-16,EUR,0.9611999988555908
2022-08-17,EUR,0.9658399820327759
2022-08-18,EUR,0.9682999849319458
2022-08-19,EUR,0.9651899933815002
2022-08-20,EUR,0.9651899933815002
2022-08-21,EUR,0.9651899933815002
2022-08-22,EUR,0.9617999792098999
2022-08-23,EUR,0.9585300087928772
2022-08-24,EUR,0.9611899852752686
2022-08-25,EUR,0.963100016117096
2022-08-26,EUR,0.9608399868011475
2022-08-27,EUR,0.9608399868011475
2022-08-28,EUR,0.9608399868011475
2022-08-29,EUR,0.9625099897384644
2022-08-30,EUR,0.968209981918335
2022-08-31,EUR,0.9762899875640869
2022-09-01,EUR,0.9829000234603882
2022-09-02,EUR,0.9765599966049194
2022-09-03,EUR,0.9765599966049194
2022-09-04,EUR,0.9765599966049194
2022-09-05,EUR,0.9743199944496155
2022-09-06,EUR,0.9736999869346619
2022-09-07,EUR,0.9740999937057495
2022-09-08,EUR,0.9764699935913086
2022-09-09,EUR,0.9693999886512756
2022-09-10,EUR,0.9693999886512756
2022-09-11,EUR,0.9693999886512756
2022-09-12,EUR,0.9666699767112732
2022-09-13,EUR,0.9651700258255005
2022-09-14,EUR,0.9585999846458435
2022-09-15,EUR,0.9603700041770935
2022-09-16,EUR,0.9607999920845032
2022-09-17,EUR,0.9607999920845032
2022-09-18,EUR,0.9607999920845032
2022-09-19,EUR,0.9652799963951111
2022-09-20,EUR,0.9668400287628174
2022-09-21,EUR,0.9610000252723694
2022-09-22,EUR,0.9514999985694885
2022-09-23,EUR,0.9599999785423279
2022-09-24,EUR,0.9599999785423279
2022-09-25,EUR,0.9599999785423279
2022-09-26,EUR,0.9516000151634216
2022-09-27,EUR,0.9546399712562561
2022-09-28,EUR,0.9514700174331665
2022-09-29,EUR,0.9489799737930298
2022-09-30,EUR,0.9582599997520447
2022-10-01,EUR,0.9582599997520447
2022-10-02,EUR,0.9582599997520447
2022-10-03,EUR,0.9651299715042114
2022-10-04,EUR,0.9757800102233887
2022-10-05,EUR,0.9771400094032288
2022-10-06,EUR,0.9726399779319763
2022-10-07,EUR,0.9690899848937988
2022-10-08,EUR,0.9690899848937988
2022-10-09,EUR,0.9690899848937988
2022-10-10,EUR,0.9678999781608582
2022-10-11,EUR,0.9705100059509277
2022-10-12,EUR,0.9677000045776367
2022-10-13,EUR,0.9682300090789795
2022-10-14,EUR,0.9783700108528137
2022-10-15,EUR,0.9783700108528137
2022-10-16,EUR,0.9783700108528137
2022-10-17,EUR,0.9771999716758728
2022-10-18,EUR,0.9797999858856201
2022-10-19,EUR,0.9800099730491638
2022-10-20,EUR,0.9812099933624268
2022-10-21,EUR,0.9818000197410583
2022-10-22,EUR,0.9818000197410583
2022-10-23,EUR,0.9818000197410583
2022-10-24,EUR,0.9838299751281738
2022-10-25,EUR,0.9880399703979492
2022-10-26,EUR,0.9909999966621399
2022-10-27,EUR,0.9939799904823303
2022-10-28,EUR,0.9871500134468079
2022-10-29,EUR,0.9871500134468079
2022-10-30,EUR,0.9871500134468079
2022-10-31,EUR,0.9918199777603149
2022-11-01,EUR,0.9900500178337097
2022-11-02,EUR,0.9876000285148621
2022-11-03,EUR,0.9845499992370605
2022-11-04,EUR,0.9880099892616272
2022-11-05,EUR,0.9880099892616272
2022-11-06,EUR,0.9880099892616272
2022-11-07,EUR,0.989300012588501
2022-11-08,EUR,0.9908000230789185
2022-11-09,EUR,0.9924100041389465
2022-11-10,EUR,0.9854599833488464
2022-11-11,EUR,0.9834499955177307
2022-11-12,EUR,0.9834499955177307
2022-11-13,EUR,0.9834499955177307
2022-11-14,EUR,0.9749699831008911
2022-11-15,EUR,0.9734200239181519
2022-11-16,EUR,0.9765899777412415
2022-11-17,EUR,0.9815499782562256
2022-11-18,EUR,0.9873999953269958
2022-11-19,EUR,0.9873999953269958
2022-11-20,EUR,0.9873999953269958
2022-11-21,EUR,0.9848200082778931
2022-11-22,EUR,0.9815999865531921
2022-11-23,EUR,0.9804999828338623
2022-11-24,EUR,0.9800400137901306
2022-11-25,EUR,0.9819200038909912
2022-11-26,EUR,0.9819200038909912
2022-11-27,EUR,0.9819200038909912
2022-11-28,EUR,0.9821299910545349
2022-11-29,EUR,0.9815000295639038
2022-11-30,EUR,0.9853900074958801
2022-12-01,EUR,0.9837200045585632
2022-12-02,EUR,0.9858300089836121
2022-12-03,EUR,0.9858300089836121
2022-12-04,EUR,0.9858300089836121
2022-12-05,EUR,0.987309992313385
2022-12-06,EUR,0.9891200065612793
2022-12-07,EUR,0.9859899878501892
2022-12-08,EUR,0.9884799718856812
2022-12-09,EUR,0.9879299998283386
2022-12-10,EUR,0.9879299998283386
2022-12-11,EUR,0.9879299998283386
2022-12-12,EUR,0.9837300181388855
2022-12-13,EUR,0.9863899946212769
2022-12-14,EUR,0.9872000217437744
2022-12-15,EUR,0.9867799878120422
2022-12-16,EUR,0.986739993095398
2022-12-17,EUR,0.986739993095398
2022-12-18,EUR,0.986739993095398
2022-12-19,EUR,0.9891700148582458
2022-12-20,EUR,0.985509991645813
2022-12-21,EUR,0.9841600060462952
2022-12-22,EUR,0.9829000234603882
2022-12-23,EUR,0.9870200157165527
2022-12-24,EUR,0.9870200157165527
2022-12-25,EUR,0.9870200157165527
2022-12-26,EUR,0.9909999966621399
2022-12-27,EUR,0.991569995880127
2022-12-28,EUR,0.9886000156402588
2022-12-29,EUR,0.9861500263214111
2022-12-30,EUR,0.9839000105857849
2022-12-31,EUR,0.9839000105857849
2023-01-01,EUR,0.9839000105857849
2023-01-02,EUR,0.9879000186920166
2023-01-03,EUR,0.98676997423172
2023-01-04,EUR,0.9871900081634521
2023-01-05,EUR,0.9859600067138672
2023-01-06,EUR,0.9848499894142151
2023-01-07,EUR,0.9848499894142151
2023-01-08,EUR,0.9848499894142151
2023-01-09,EUR,0.9876099824905396
2023-01-10,EUR,0.9884399771690369
2023-01-11,EUR,0.9904599785804749
2023-01-12,EUR,1.0019999742507935
2023-01-13,EUR,1.0069700479507446
2023-01-14,EUR,1.0069700479507446
2023-01-15,EUR,1.0069700479507446
2023-01-16,EUR,1.0030299425125122
2023-01-17,EUR,1.00232994556427
2023-01-18,EUR,0.9946399927139282
2023-01-19,EUR,0.9889199733734131
2023-01-20,EUR,0.9920499920845032
2023-01-21,EUR,0.9920499920845032
2023-01-22,EUR,0.9920499920845032
2023-01-23,EUR,0.9994000196456909
2023-01-24,EUR,1.0019999742507935
2023-01-25,EUR,1.0042200088500977
2023-01-26,EUR,1.0017000436782837
2023-01-27,EUR,1.0023399591445923
2023-01-28,EUR,1.0023399591445923
2023-01-29,EUR,1.0023399591445923
2023-01-30,EUR,1.0010199546813965
2023-01-31,EUR,1.0039700269699097
2023-02-01,EUR,0.9952999949455261
2023-02-02,EUR,0.9990500211715698
2023-02-03,EUR,0.9959499835968018
2023-02-04,EUR,0.9959499835968018
2023-02-05,EUR,0.9959499835968018
2023-02-06,EUR,0.9995200037956238
2023-02-07,EUR,0.9954299926757812
2023-02-08,EUR,0.9888899922370911
2023-02-09,EUR,0.9867500066757202
2023-02-10,EUR,0.9904999732971191
2023-02-11,EUR,0.9904999732971191
2023-02-12,EUR,0.9904999732971191
2023-02-13,EUR,0.9854999780654907
2023-02-14,EUR,0.9858099818229675
2023-02-15,EUR,0.9893100261688232
2023-02-16,EUR,0.987089991569519
2023-02-17,EUR,0.9882100224494934
2023-02-18,EUR,0.9882100224494934
2023-02-19,EUR,0.9882100224494934
2023-02-20,EUR,0.9885900020599365
2023-02-21,EUR,0.9861800074577332
2023-02-22,EUR,0.9879599809646606
2023-02-23,EUR,0.9876099824905396
2023-02-24,EUR,0.9894599914550781
2023-02-25,EUR,0.9894599914550781
2023-02-26,EUR,0.9894599914550781
2023-02-27,EUR,0.9921000003814697
2023-02-28,EUR,0.9926400184631348
2023-03-01,EUR,0.9963200092315674
2023-03-02,EUR,1.0022599697113037
2023-03-03,EUR,0.9982500076293945
2023-03-04,EUR,0.9982500076293945
2023-03-05,EUR,0.9982500076293945
2023-03-06,EUR,0.995419979095459
2023-03-07,EUR,0.9943900108337402
2023-03-08,EUR,0.9939000010490417
2023-03-09,EUR,0.9924799799919128
2023-03-10,EUR,0.9873999953269958
2023-03-11,EUR,0.9873999953269958
2023-03-12,EUR,0.9873999953269958
2023-03-13,EUR,0.9811400175094604
2023-03-14,EUR,0.978600025177002
2023-03-15,EUR,0.9810199737548828
2023-03-16,EUR,0.985509991645813
2023-03-17,EUR,0.9862099885940552
2023-03-18,EUR,0.9862099885940552
2023-03-19,EUR,0.9862099885940552
2023-03-20,EUR,0.9895700216293335
2023-03-21,EUR,0.995959997177124
2023-03-22,EUR,0.9927899837493896
2023-03-23,EUR,0.9962800145149231
2023-03-24,EUR,0.9930800199508667
2023-03-25,EUR,0.9930800199508667
2023-03-26,EUR,0.9930800199508667
2023-03-27,EUR,0.9902999997138977
2023-03-28,EUR,0.9888299703598022
2023-03-29,EUR,0.9975100159645081
2023-03-30,EUR,0.9956700205802917
2023-03-31,EUR,0.9959999918937683
2023-04-01,EUR,0.9959999918937683
2023-04-02,EUR,0.9959999918937683
2023-04-03,EUR,0.9911199808120728
2023-04-04,EUR,0.9956600069999695
2023-04-05,EUR,0.992330014705658
2023-04-06,EUR,0.9882199764251709
2023-04-07,EUR,0.9876099824905396
2023-04-08,EUR,0.9876099824905396
2023-04-09,EUR,0.9876099824905396
2023-04-10,EUR,0.9872000217437744
2023-04-11,EUR,0.987820029258728
2023-04-12,EUR,0.9858199954032898
2023-04-13,EUR,0.9850999712944031
2023-04-14,EUR,0.9825299978256226
2023-04-15,EUR,0.9825299978256226
2023-04-16,EUR,0.9825299978256226
2023-04-17,EUR,0.9829000234603882
2023-04-18,EUR,0.981660008430481
2023-04-19,EUR,0.9833300113677979
2023-04-20,EUR,0.983020007610321
2023-04-21,EUR,0.978659987449646
2023-04-22,EUR,0.978659987449646
2023-04-23,EUR,0.978659987449646
2023-04-24,EUR,0.9803599715232849
2023-04-25,EUR,0.9807599782943726
2023-04-26,EUR,0.9790899753570557
2023-04-27,EUR,0.9839299917221069
2023-04-28,EUR,0.9861199855804443
2023-04-29,EUR,0.9861199855804443
2023-04-30,EUR,0.9861199855804443
2023-05-01,EUR,0.9853000044822693
2023-05-02,EUR,0.9826700091362
2023-05-03,EUR,0.9825000166893005
2023-05-04,EUR,0.9777500033378601
2023-05-05,EUR,0.9758599996566772
2023-05-06,EUR,0.9758599996566772
2023-05-07,EUR,0.9758599996566772
2023-05-08,EUR,0.9818000197410583
2023-05-09,EUR,0.9785400032997131
2023-05-10,EUR,0.9760199785232544
2023-05-11,EUR,0.9766899943351746
2023-05-12,EUR,0.9756500124931335
2023-05-13,EUR,0.9756500124931335
2023-05-14,EUR,0.9756500124931335
2023-05-15,EUR,0.9748799800872803
2023-05-16,EUR,0.9736199975013733
2023-05-17,EUR,0.9740999937057495
2023-05-18,EUR,0.9736999869346619
2023-05-19,EUR,0.9749299883842468
2023-05-20,EUR,0.9749299883842468
2023-05-21,EUR,0.9749299883842468
2023-05-22,EUR,0.972029983997345
2023-05-23,EUR,0.9710000157356262
2023-05-24,EUR,0.970740020275116
2023-05-25,EUR,0.9726200103759766
2023-05-26,EUR,0.9705899953842163
2023-05-27,EUR,0.9705899953842163
2023-05-28,EUR,0.9705899953842163
2023-05-29,EUR,0.9710999727249146
2023-05-30,EUR,0.9683700203895569
2023-05-31,EUR,0.9721999764442444
